Timestep,Road_number,Vehicle_density,Vehicles_Exiting
797,2,2.14,3
797,3,1.86,8
797,4,695.2,0
797,5,2.74,0
797,6,2.6,0
797,7,2.66,0
798,1,1.78,4
798,2,2.14,8
798,3,1.86,4
798,4,699.2,0
798,5,2.74,0
798,6,2.6,0
798,7,2.66,0
799,1,1.78,10
799,2,2.14,4
799,3,1.86,7
799,4,702.4,1
799,5,2.74,0
799,6,2.6,0
799,7,2.66,0
800,1,1.78,3
800,2,2.14,8
800,3,1.86,7
800,4,694.8,0
800,5,2.76,0
800,6,2.6,0
800,7,2.66,0
801,1,1.78,27
801,2,2.14,8
801,3,1.86,6
801,4,698.4,0
801,5,2.76,0
801,6,2.6,0
801,7,2.66,0
802,1,1.78,11
802,2,2.14,6
802,3,1.86,6
802,4,706.6,1
802,5,2.76,0
802,6,2.6,0
802,7,2.66,0
803,1,1.78,11
803,2,2.14,28
803,3,1.86,23
803,4,692.2,0
803,5,2.78,0
803,6,2.6,0
803,7,2.66,0
804,1,1.78,3
804,2,2.14,24
804,3,1.86,16
804,4,704.6,0
804,5,2.78,0
804,6,2.6,0
804,7,2.66,0
805,1,1.78,9
805,2,2.14,6
805,3,1.86,10
805,4,713.2,0
805,5,2.78,0
805,6,2.6,0
805,7,2.66,0
806,1,1.78,4
806,2,2.14,5
806,3,1.86,9
806,4,718.2,0
806,5,2.78,0
806,6,2.6,0
806,7,2.66,0
807,1,1.8,8
807,2,2.14,4
807,3,1.88,5
807,4,721.8,0
807,5,2.78,0
807,6,2.6,0
807,7,2.66,0
808,1,1.8,2
808,2,2.14,5
808,3,1.88,3
808,4,725.2,1
808,5,2.78,0
808,6,2.6,0
808,7,2.66,0
809,1,1.8,2
809,2,2.14,1
809,3,1.88,7
809,4,709.8,0
809,5,2.78,0
809,6,2.62,0
809,7,2.66,0
810,1,1.8,9
810,2,2.14,1
810,3,1.88,5
810,4,711.8,0
810,5,2.78,0
810,6,2.62,0
810,7,2.66,0
811,1,1.8,27
811,2,2.14,12
811,3,1.88,6
811,4,714.8,0
811,5,2.78,0
811,6,2.62,0
811,7,2.66,0
812,1,1.8,22
812,2,2.14,4
812,3,1.88,4
812,4,723.8,0
812,5,2.78,0
812,6,2.62,0
812,7,2.66,0
813,1,1.8,6
813,2,2.14,10
813,3,1.88,25
813,4,729.8,0
813,5,2.78,0
813,6,2.62,0
813,7,2.66,0
814,1,1.82,7
814,2,2.14,35
814,3,1.88,10
814,4,738.0,1
814,5,2.78,0
814,6,2.62,0
814,7,2.66,0
815,1,1.82,8
815,2,2.14,24
815,3,1.88,3
815,4,738.2,1
815,5,2.78,0
815,6,2.64,0
815,7,2.66,0
816,1,1.82,11
816,2,2.14,8
816,3,1.88,10
816,4,728.2,0
816,5,2.78,0
816,6,2.64,0
816,7,2.68,0
817,1,1.82,8
817,2,2.14,7
817,3,1.88,8
817,4,734.0,0
817,5,2.78,0
817,6,2.64,0
817,7,2.68,0
818,1,1.82,6
818,2,2.14,9
818,3,1.88,10
818,4,738.6,0
818,5,2.78,0
818,6,2.64,0
818,7,2.68,0
819,1,1.82,8
819,2,2.14,5
819,3,1.88,10
819,4,743.6,0
819,5,2.78,0
819,6,2.64,0
819,7,2.68,0
820,1,1.82,29
820,2,2.16,5
820,3,1.88,6
820,4,748.2,0
820,5,2.78,0
820,6,2.64,0
820,7,2.68,0
821,1,1.82,3
821,2,2.16,4
821,3,1.88,6
821,4,756.2,0
821,5,2.78,0
821,6,2.64,0
821,7,2.68,0
822,1,1.82,0
822,2,2.16,9
822,3,1.88,9
822,4,758.8,0
822,5,2.78,0
822,6,2.64,0
822,7,2.68,0
823,1,1.82,6
823,2,2.16,6
823,3,1.88,2
823,4,762.4,0
823,5,2.78,0
823,6,2.64,0
823,7,2.68,0
824,1,1.82,5
824,2,2.16,2
824,3,1.88,6
824,4,765.2,1
824,5,2.78,0
824,6,2.64,0
824,7,2.68,0
825,1,1.84,5
825,2,2.16,2
825,3,1.88,8
825,4,760.6,1
825,5,2.78,0
825,6,2.66,0
825,7,2.68,0
826,1,1.84,8
826,2,2.16,2
826,3,1.88,21
826,4,750.4,0
826,5,2.78,0
826,6,2.66,0
826,7,2.7,0
827,1,1.84,7
827,2,2.16,8
827,3,1.88,14
827,4,756.6,1
827,5,2.78,0
827,6,2.66,0
827,7,2.7,0
828,1,1.84,17
828,2,2.16,7
828,3,1.88,8
828,4,754.8,0
828,5,2.8,0
828,6,2.66,0
828,7,2.7,0
829,1,1.84,10
829,2,2.16,1
829,3,1.88,12
829,4,761.2,0
829,5,2.8,0
829,6,2.66,0
829,7,2.7,0
830,1,1.84,7
830,2,2.16,3
830,3,1.88,7
830,4,765.8,0
830,5,2.8,0
830,6,2.66,0
830,7,2.7,0
831,1,1.84,10
831,2,2.16,9
831,3,1.9,9
831,4,769.2,0
831,5,2.8,0
831,6,2.66,0
831,7,2.7,0
832,1,1.84,4
832,2,2.16,36
832,3,1.9,7
832,4,774.8,0
832,5,2.8,0
832,6,2.66,0
832,7,2.7,0
833,1,1.84,3
833,2,2.18,32
833,3,1.9,4
833,4,784.2,0
833,5,2.8,0
833,6,2.66,0
833,7,2.7,0
834,1,1.84,30
834,2,2.18,5
834,3,1.9,12
834,4,792.0,1
834,5,2.8,0
834,6,2.66,0
834,7,2.7,0
835,1,1.84,11
835,2,2.18,5
835,3,1.9,2
835,4,793.4,0
835,5,2.82,0
835,6,2.66,0
835,7,2.7,0
836,1,1.84,7
836,2,2.18,10
836,3,1.9,9
836,4,797.0,0
836,5,2.82,0
836,6,2.66,0
836,7,2.7,0
837,1,1.84,6
837,2,2.18,2
837,3,1.9,12
837,4,802.2,0
837,5,2.82,0
837,6,2.66,0
837,7,2.7,0
838,1,1.84,12
838,2,2.18,9
838,3,1.9,6
838,4,806.2,0
838,5,2.82,0
838,6,2.66,0
838,7,2.7,0
839,1,1.84,10
839,2,2.18,8
839,3,1.92,11
839,4,811.6,1
839,5,2.82,0
839,6,2.66,0
839,7,2.7,0
840,1,1.84,5
840,2,2.18,3
840,3,1.92,25
840,4,791.8,0
840,5,2.82,0
840,6,2.68,0
840,7,2.7,0
841,1,1.84,7
841,2,2.18,11
841,3,1.92,15
841,4,798.4,1
841,5,2.82,0
841,6,2.68,0
841,7,2.7,0
842,1,1.84,8
842,2,2.18,3
842,3,1.92,11
842,4,785.0,0
842,5,2.82,0
842,6,2.68,0
842,7,2.72,0
843,1,1.84,9
843,2,2.18,8
843,3,1.92,10
843,4,789.4,0
843,5,2.82,0
843,6,2.68,0
843,7,2.72,0
844,1,1.84,7
844,2,2.18,6
844,3,1.92,16
844,4,794.8,0
844,5,2.82,0
844,6,2.68,0
844,7,2.72,0
845,1,1.84,2
845,2,2.18,6
845,3,1.94,4
845,4,800.6,0
845,5,2.82,0
845,6,2.68,0
845,7,2.72,0
846,1,1.86,26
846,2,2.18,5
846,3,1.94,2
846,4,803.0,0
846,5,2.82,0
846,6,2.68,0
846,7,2.72,0
847,1,1.86,6
847,2,2.18,32
847,3,1.94,9
847,4,809.6,1
847,5,2.82,0
847,6,2.68,0
847,7,2.72,0
848,1,1.86,9
848,2,2.18,16
848,3,1.96,5
848,4,816.0,0
848,5,2.84,0
848,6,2.68,0
848,7,2.72,0
849,1,1.86,6
849,2,2.18,8
849,3,1.96,32
849,4,822.0,1
849,5,2.84,0
849,6,2.68,0
849,7,2.72,0
850,1,1.86,4
850,2,2.18,8
850,3,1.96,16
850,4,821.6,1
850,5,2.84,0
850,6,2.7,0
850,7,2.72,0
851,1,1.86,17
851,2,2.18,7
851,3,1.96,13
851,4,817.4,1
851,5,2.84,0
851,6,2.7,0
851,7,2.74,0
852,1,1.86,7
852,2,2.18,6
852,3,1.96,9
852,4,811.8,0
852,5,2.84,0
852,6,2.72,0
852,7,2.74,0
853,1,1.86,6
853,2,2.18,7
853,3,1.96,6
853,4,816.2,0
853,5,2.84,0
853,6,2.72,0
853,7,2.74,0
854,1,1.86,5
854,2,2.18,13
854,3,1.96,9
854,4,820.0,1
854,5,2.84,0
854,6,2.72,0
854,7,2.74,0
855,1,1.88,11
855,2,2.18,7
855,3,1.96,2
855,4,817.4,0
855,5,2.84,0
855,6,2.72,0
855,7,2.76,0
856,1,1.88,13
856,2,2.18,1
856,3,1.96,12
856,4,821.4,0
856,5,2.84,0
856,6,2.72,0
856,7,2.76,0
857,1,1.88,4
857,2,2.18,3
857,3,1.96,11
857,4,826.6,0
857,5,2.84,0
857,6,2.72,0
857,7,2.76,0
858,1,1.88,9
858,2,2.18,11
858,3,1.96,4
858,4,830.2,1
858,5,2.84,0
858,6,2.72,0
858,7,2.76,0
859,1,1.88,7
859,2,2.2,8
859,3,1.96,8
859,4,818.6,0
859,5,2.84,0
859,6,2.72,0
859,7,2.78,0
860,1,1.88,5
860,2,2.2,6
860,3,1.96,9
860,4,823.2,1
860,5,2.84,0
860,6,2.72,0
860,7,2.78,0
861,1,1.88,5
861,2,2.2,5
861,3,1.96,3
861,4,817.6,0
861,5,2.84,0
861,6,2.74,0
861,7,2.78,0
862,1,1.88,28
862,2,2.2,6
862,3,1.96,10
862,4,820.2,1
862,5,2.84,0
862,6,2.74,0
862,7,2.78,0
863,1,1.88,9
863,2,2.2,9
863,3,1.96,3
863,4,816.2,1
863,5,2.86,0
863,6,2.74,0
863,7,2.78,0
864,1,1.88,6
864,2,2.2,3
864,3,1.96,12
864,4,806.8,0
864,5,2.86,0
864,6,2.74,0
864,7,2.8,0
865,1,1.88,7
865,2,2.2,5
865,3,1.96,7
865,4,811.0,1
865,5,2.86,0
865,6,2.74,0
865,7,2.8,0
866,1,1.88,2
866,2,2.2,6
866,3,1.96,8
866,4,803.4,0
866,5,2.88,0
866,6,2.74,0
866,7,2.8,0
867,1,1.88,2
867,2,2.2,9
867,3,1.96,9
867,4,806.6,0
867,5,2.88,0
867,6,2.74,0
867,7,2.8,0
868,1,1.88,8
868,2,2.2,3
868,3,1.96,5
868,4,810.6,0
868,5,2.88,0
868,6,2.74,0
868,7,2.8,0
869,1,1.88,17
869,2,2.22,34
869,3,1.98,25
869,4,813.8,0
869,5,2.88,0
869,6,2.74,0
869,7,2.8,0
870,1,1.88,5
870,2,2.22,24
870,3,1.98,12
870,4,829.0,0
870,5,2.88,0
870,6,2.74,0
870,7,2.8,0
871,1,1.88,4
871,2,2.22,4
871,3,1.98,6
871,4,837.2,0
871,5,2.88,0
871,6,2.74,0
871,7,2.8,0
872,1,1.88,9
872,2,2.22,10
872,3,1.98,8
872,4,840.0,1
872,5,2.88,0
872,6,2.74,0
872,7,2.8,0
873,1,1.88,4
873,2,2.22,13
873,3,2.0,12
873,4,844.8,1
873,5,2.9,0
873,6,2.74,0
873,7,2.8,0
874,1,1.88,5
874,2,2.22,10
874,3,2.0,10
874,4,835.6,0
874,5,2.9,0
874,6,2.76,0
874,7,2.8,0
875,1,1.88,5
875,2,2.22,8
875,3,2.0,10
875,4,840.6,1
875,5,2.9,0
875,6,2.76,0
875,7,2.8,0
876,1,1.88,35
876,2,2.22,2
876,3,2.0,6
876,4,831.2,0
876,5,2.92,0
876,6,2.76,0
876,7,2.8,0
877,1,1.88,11
877,2,2.22,3
877,3,2.0,6
877,4,839.8,0
877,5,2.92,0
877,6,2.76,0
877,7,2.8,0
878,1,1.88,7
878,2,2.22,7
878,3,2.0,4
878,4,843.8,1
878,5,2.92,0
878,6,2.76,0
878,7,2.8,0
879,1,1.88,4
879,2,2.22,3
879,3,2.0,7
879,4,831.2,1
879,5,2.92,0
879,6,2.78,0
879,7,2.8,0
880,1,1.88,9
880,2,2.22,1
880,3,2.0,4
880,4,824.4,0
880,5,2.92,0
880,6,2.8,0
880,7,2.8,0
881,1,1.88,6
881,2,2.22,9
881,3,2.0,15
881,4,827.2,1
881,5,2.92,0
881,6,2.8,0
881,7,2.8,0
882,1,1.88,4
882,2,2.22,9
882,3,2.0,38
882,4,826.4,0
882,5,2.92,0
882,6,2.8,0
882,7,2.82,0
883,1,1.88,5
883,2,2.22,8
883,3,2.0,10
883,4,836.6,1
883,5,2.92,0
883,6,2.8,0
883,7,2.82,0
884,1,1.88,11
884,2,2.22,4
884,3,2.0,8
884,4,833.6,0
884,5,2.92,0
884,6,2.82,0
884,7,2.82,0
885,1,1.88,5
885,2,2.22,5
885,3,2.0,12
885,4,838.2,0
885,5,2.92,0
885,6,2.82,0
885,7,2.82,0
886,1,1.88,6
886,2,2.22,34
886,3,2.0,5
886,4,842.6,1
886,5,2.92,0
886,6,2.82,0
886,7,2.82,0
887,1,1.88,5
887,2,2.22,2
887,3,2.0,13
887,4,840.0,0
887,5,2.94,0
887,6,2.82,0
887,7,2.82,0
888,1,1.88,10
888,2,2.22,6
888,3,2.02,10
888,4,844.0,0
888,5,2.94,0
888,6,2.82,0
888,7,2.82,0
889,1,1.88,9
889,2,2.22,13
889,3,2.02,9
889,4,849.2,1
889,5,2.94,0
889,6,2.82,0
889,7,2.82,0
890,1,1.88,3
890,2,2.22,2
890,3,2.02,10
890,4,840.8,0
890,5,2.94,0
890,6,2.84,0
890,7,2.82,0
891,1,1.88,4
891,2,2.22,5
891,3,2.02,4
891,4,843.8,0
891,5,2.94,0
891,6,2.84,0
891,7,2.82,0
892,1,1.88,4
892,2,2.22,9
892,3,2.02,29
892,4,846.4,0
892,5,2.94,0
892,6,2.84,0
892,7,2.82,0
893,1,1.88,3
893,2,2.22,5
893,3,2.02,10
893,4,854.8,1
893,5,2.94,0
893,6,2.84,0
893,7,2.82,0
894,1,1.88,6
894,2,2.22,34
894,3,2.02,19
894,4,843.8,0
894,5,2.94,0
894,6,2.86,0
894,7,2.82,0
895,1,1.88,7
895,2,2.22,16
895,3,2.02,11
895,4,855.6,0
895,5,2.94,0
895,6,2.86,0
895,7,2.82,0
896,1,1.88,8
896,2,2.22,15
896,3,2.02,9
896,4,862.4,1
896,5,2.94,0
896,6,2.86,0
896,7,2.82,0
897,1,1.88,13
897,2,2.22,15
897,3,2.02,11
897,4,864.0,0
897,5,2.94,0
897,6,2.86,0
897,7,2.84,0
898,1,1.88,2
898,2,2.22,6
898,3,2.02,5
898,4,871.8,1
898,5,2.94,0
898,6,2.86,0
898,7,2.84,0
899,1,1.88,7
899,2,2.22,7
899,3,2.02,6
899,4,855.6,0
899,5,2.94,0
899,6,2.88,0
899,7,2.84,0
900,1,1.88,5
900,2,2.22,7
900,3,2.02,8
900,4,859.6,0
900,5,2.94,0
900,6,2.88,0
900,7,2.84,0
901,1,1.88,2
901,2,2.22,0
901,3,2.02,6
901,4,863.6,0
901,5,2.94,0
901,6,2.88,0
901,7,2.84,0
902,1,1.88,5
902,2,2.22,3
902,3,2.02,5
902,4,865.2,1
902,5,2.94,0
902,6,2.88,0
902,7,2.84,0
903,1,1.88,5
903,2,2.22,6
903,3,2.02,9
903,4,853.4,0
903,5,2.96,0
903,6,2.88,0
903,7,2.84,0
904,1,1.88,30
904,2,2.22,14
904,3,2.02,37
904,4,857.4,1
904,5,2.96,0
904,6,2.88,0
904,7,2.84,0
905,1,1.88,16
905,2,2.22,12
905,3,2.02,17
905,4,865.0,0
905,5,2.96,0
905,6,2.9,0
905,7,2.84,0
906,1,1.88,4
906,2,2.22,5
906,3,2.02,9
906,4,874.0,0
906,5,2.96,0
906,6,2.9,0
906,7,2.84,0
907,1,1.88,11
907,2,2.22,3
907,3,2.02,3
907,4,877.6,0
907,5,2.96,0
907,6,2.9,0
907,7,2.84,0
908,1,1.9,9
908,2,2.22,4
908,3,2.02,4
908,4,881.0,0
908,5,2.96,0
908,6,2.9,0
908,7,2.84,0
909,1,1.9,8
909,2,2.22,6
909,3,2.02,2
909,4,884.4,0
909,5,2.96,0
909,6,2.9,0
909,7,2.84,0
910,1,1.9,6
910,2,2.22,5
910,3,2.02,2
910,4,887.6,1
910,5,2.96,0
910,6,2.9,0
910,7,2.84,0
911,1,1.9,2
911,2,2.22,1
911,3,2.02,2
911,4,888.4,0
911,5,2.96,0
911,6,2.92,0
911,7,2.84,0
912,1,1.9,3
912,2,2.22,11
912,3,2.02,9
912,4,889.4,0
912,5,2.96,0
912,6,2.92,0
912,7,2.84,0
913,1,1.9,2
913,2,2.22,4
913,3,2.02,9
913,4,894.0,0
913,5,2.96,0
913,6,2.92,0
913,7,2.84,0
914,1,1.9,32
914,2,2.22,4
914,3,2.02,6
914,4,897.0,0
914,5,2.96,0
914,6,2.92,0
914,7,2.84,0
915,1,1.9,13
915,2,2.22,10
915,3,2.02,3
915,4,905.4,0
915,5,2.96,0
915,6,2.92,0
915,7,2.84,0
916,1,1.9,8
916,2,2.22,35
916,3,2.02,12
916,4,910.6,1
916,5,2.96,0
916,6,2.92,0
916,7,2.84,0
917,1,1.9,7
917,2,2.24,16
917,3,2.04,8
917,4,918.0,1
917,5,2.96,0
917,6,2.94,0
917,7,2.84,0
918,1,1.9,5
918,2,2.24,10
918,3,2.04,9
918,4,909.2,0
918,5,2.96,0
918,6,2.94,0
918,7,2.86,0
919,1,1.9,10
919,2,2.24,17
919,3,2.04,8
919,4,914.0,1
919,5,2.96,0
919,6,2.94,0
919,7,2.86,0
920,1,1.9,11
920,2,2.24,8
920,3,2.04,15
920,4,908.0,1
920,5,2.96,0
920,6,2.94,0
920,7,2.88,0
921,1,1.9,4
921,2,2.24,4
921,3,2.04,2
921,4,897.6,0
921,5,2.98,0
921,6,2.94,0
921,7,2.88,0
922,1,1.9,5
922,2,2.24,8
922,3,2.04,2
922,4,899.6,0
922,5,2.98,0
922,6,2.94,0
922,7,2.88,0
923,1,1.9,5
923,2,2.24,6
923,3,2.04,8
923,4,902.6,0
923,5,2.98,0
923,6,2.94,0
923,7,2.88,0
924,1,1.9,6
924,2,2.24,2
924,3,2.04,24
924,4,906.4,0
924,5,2.98,0
924,6,2.94,0
924,7,2.88,0
925,1,1.9,2
925,2,2.24,11
925,3,2.06,19
925,4,912.8,0
925,5,2.98,0
925,6,2.94,0
925,7,2.88,0
926,1,1.92,8
926,2,2.24,8
926,3,2.06,6
926,4,919.2,1
926,5,2.98,0
926,6,2.94,0
926,7,2.88,0
927,1,1.92,17
927,2,2.24,11
927,3,2.06,12
927,4,907.0,1
927,5,3.0,0
927,6,2.94,0
927,7,2.88,0
928,1,1.92,4
928,2,2.24,8
928,3,2.06,5
928,4,904.2,1
928,5,3.0,0
928,6,2.96,0
928,7,2.88,0
929,1,1.92,4
929,2,2.24,7
929,3,2.06,6
929,4,904.2,0
929,5,3.0,0
929,6,2.96,0
929,7,2.9,0
930,1,1.92,6
930,2,2.24,5
930,3,2.06,6
930,4,907.6,1
930,5,3.0,0
930,6,2.96,0
930,7,2.9,0
931,1,1.92,4
931,2,2.24,4
931,3,2.06,9
931,4,894.4,0
931,5,3.0,0
931,6,2.98,0
931,7,2.9,0
932,1,1.92,2
932,2,2.24,5
932,3,2.06,5
932,4,897.8,0
932,5,3.0,0
932,6,2.98,0
932,7,2.9,0
933,1,1.92,3
933,2,2.24,2
933,3,2.06,7
933,4,900.2,0
933,5,3.0,0
933,6,2.98,0
933,7,2.9,0
934,1,1.92,5
934,2,2.24,5
934,3,2.06,8
934,4,902.6,0
934,5,3.0,0
934,6,2.98,0
934,7,2.9,0
935,1,1.92,8
935,2,2.24,5
935,3,2.06,11
935,4,906.2,0
935,5,3.0,0
935,6,2.98,0
935,7,2.9,0
936,1,1.92,6
936,2,2.24,7
936,3,2.06,9
936,4,911.0,1
936,5,3.0,0
936,6,2.98,0
936,7,2.9,0
937,1,1.92,6
937,2,2.24,7
937,3,2.06,3
937,4,903.6,0
937,5,3.02,0
937,6,2.98,0
937,7,2.9,0
938,1,1.92,4
938,2,2.24,35
938,3,2.06,3
938,4,906.8,0
938,5,3.02,0
938,6,2.98,0
938,7,2.9,0
939,1,1.92,3
939,2,2.24,10
939,3,2.06,4
939,4,915.2,0
939,5,3.02,0
939,6,2.98,0
939,7,2.9,0
940,1,1.92,30
940,2,2.24,10
940,3,2.06,0
940,4,918.6,0
940,5,3.02,0
940,6,2.98,0
940,7,2.9,0
941,1,1.92,12
941,2,2.24,10
941,3,2.06,5
941,4,926.6,0
941,5,3.02,0
941,6,2.98,0
941,7,2.9,0
942,1,1.92,12
942,2,2.24,9
942,3,2.06,1
942,4,932.0,0
942,5,3.02,0
942,6,2.98,0
942,7,2.9,0
943,1,1.92,4
943,2,2.24,5
943,3,2.06,11
943,4,936.4,0
943,5,3.02,0
943,6,2.98,0
943,7,2.9,0
944,1,1.92,6
944,2,2.24,3
944,3,2.06,4
944,4,940.4,0
944,5,3.02,0
944,6,2.98,0
944,7,2.9,0
945,1,1.92,11
945,2,2.24,5
945,3,2.06,2
945,4,943.0,1
945,5,3.02,0
945,6,2.98,0
945,7,2.9,0
946,1,1.92,13
946,2,2.24,2
946,3,2.08,7
946,4,937.4,0
946,5,3.02,0
946,6,2.98,0
946,7,2.92,0
947,1,1.92,4
947,2,2.24,2
947,3,2.08,13
947,4,941.8,0
947,5,3.02,0
947,6,2.98,0
947,7,2.92,0
948,1,1.92,5
948,2,2.24,10
948,3,2.08,8
948,4,945.6,0
948,5,3.02,0
948,6,2.98,0
948,7,2.92,0
949,1,1.94,14
949,2,2.24,5
949,3,2.08,19
949,4,950.2,1
949,5,3.02,0
949,6,2.98,0
949,7,2.92,0
950,1,1.94,5
950,2,2.24,1
950,3,2.08,7
950,4,944.8,1
950,5,3.04,0
950,6,2.98,0
950,7,2.92,0
951,1,1.94,31
951,2,2.24,15
951,3,2.08,31
951,4,925.6,0
951,5,3.06,0
951,6,2.98,0
951,7,2.92,0
952,1,1.94,12
952,2,2.24,14
952,3,2.08,13
952,4,941.0,0
952,5,3.06,0
952,6,2.98,0
952,7,2.92,0
953,1,1.94,4
953,2,2.24,4
953,3,2.08,12
953,4,948.8,0
953,5,3.06,0
953,6,2.98,0
953,7,2.92,0
954,1,1.94,9
954,2,2.24,6
954,3,2.08,4
954,4,952.8,0
954,5,3.06,0
954,6,2.98,0
954,7,2.92,0
955,1,1.94,4
955,2,2.24,9
955,3,2.08,6
955,4,956.6,0
955,5,3.06,0
955,6,2.98,0
955,7,2.92,0
956,1,1.94,3
956,2,2.24,34
956,3,2.08,3
956,4,960.4,0
956,5,3.06,0
956,6,2.98,0
956,7,2.92,0
957,1,1.94,9
957,2,2.24,15
957,3,2.08,10
957,4,968.4,1
957,5,3.06,0
957,6,2.98,0
957,7,2.92,0
958,1,1.94,11
958,2,2.24,13
958,3,2.08,9
958,4,962.4,1
958,5,3.08,0
958,6,2.98,0
958,7,2.92,0
959,1,1.94,4
959,2,2.24,8
959,3,2.08,9
959,4,956.6,0
959,5,3.08,0
959,6,2.98,0
959,7,2.94,0
960,1,1.94,9
960,2,2.24,2
960,3,2.08,7
960,4,960.8,0
960,5,3.08,0
960,6,2.98,0
960,7,2.94,0
961,1,1.94,6
961,2,2.24,6
961,3,2.08,7
961,4,964.4,0
961,5,3.08,0
961,6,2.98,0
961,7,2.94,0
962,1,1.94,17
962,2,2.24,5
962,3,2.08,5
962,4,968.2,0
962,5,3.08,0
962,6,2.98,0
962,7,2.94,0
963,1,1.94,8
963,2,2.24,7
963,3,2.08,3
963,4,973.6,1
963,5,3.08,0
963,6,2.98,0
963,7,2.94,0
964,1,1.94,37
964,2,2.24,11
964,3,2.08,17
964,4,961.6,0
964,5,3.1,0
964,6,2.98,0
964,7,2.94,0
965,1,1.94,10
965,2,2.24,7
965,3,2.08,10
965,4,974.6,1
965,5,3.1,0
965,6,2.98,0
965,7,2.94,0
966,1,1.94,4
966,2,2.24,2
966,3,2.08,6
966,4,967.6,0
966,5,3.12,0
966,6,2.98,0
966,7,2.94,0
967,1,1.94,7
967,2,2.24,5
967,3,2.08,37
967,4,970.0,0
967,5,3.12,0
967,6,2.98,0
967,7,2.94,0
968,1,1.94,9
968,2,2.24,11
968,3,2.08,11
968,4,979.8,0
968,5,3.12,0
968,6,2.98,0
968,7,2.94,0
969,1,1.94,6
969,2,2.24,9
969,3,2.08,8
969,4,986.0,0
969,5,3.12,0
969,6,2.98,0
969,7,2.94,0
970,1,1.94,5
970,2,2.24,36
970,3,2.08,6
970,4,990.6,1
970,5,3.12,0
970,6,2.98,0
970,7,2.94,0
971,1,1.94,6
971,2,2.24,13
971,3,2.08,7
971,4,996.6,0
971,5,3.12,0
971,6,3.0,0
971,7,2.94,0
972,1,1.94,7
972,2,2.24,5
972,3,2.08,12
972,4,1001.8,0
972,5,3.12,0
972,6,3.0,0
972,7,2.94,0
973,1,1.94,18
973,2,2.24,2
973,3,2.08,9
973,4,1006.6,1
973,5,3.12,0
973,6,3.0,0
973,7,2.94,0
974,1,1.96,8
974,2,2.24,8
974,3,2.1,5
974,4,994.8,0
974,5,3.14,0
974,6,3.0,0
974,7,2.94,0
975,1,1.96,36
975,2,2.24,5
975,3,2.1,6
975,4,999.0,0
975,5,3.14,0
975,6,3.0,0
975,7,2.94,0
976,1,1.96,12
976,2,2.24,7
976,3,2.1,2
976,4,1008.4,0
976,5,3.14,0
976,6,3.0,0
976,7,2.94,0
977,1,1.98,14
977,2,2.24,8
977,3,2.1,10
977,4,1012.6,0
977,5,3.14,0
977,6,3.0,0
977,7,2.94,0
978,1,1.98,11
978,2,2.24,9
978,3,2.1,8
978,4,1019.0,0
978,5,3.14,0
978,6,3.0,0
978,7,2.94,0
979,1,2.0,7
979,2,2.24,3
979,3,2.1,29
979,4,1024.6,0
979,5,3.14,0
979,6,3.0,0
979,7,2.94,0
980,1,2.0,13
980,2,2.24,0
980,3,2.1,8
980,4,1032.4,0
980,5,3.14,0
980,6,3.0,0
980,7,2.94,0
981,1,2.0,3
981,2,2.24,7
981,3,2.1,6
981,4,1036.6,0
981,5,3.14,0
981,6,3.0,0
981,7,2.94,0
982,1,2.0,13
982,2,2.24,9
982,3,2.1,9
982,4,1039.8,0
982,5,3.14,0
982,6,3.0,0
982,7,2.94,0
983,1,2.0,31
983,2,2.24,2
983,3,2.1,11
983,4,1046.0,0
983,5,3.14,0
983,6,3.0,0
983,7,2.94,0
984,1,2.0,5
984,2,2.24,3
984,3,2.1,15
984,4,1054.8,0
984,5,3.14,0
984,6,3.0,0
984,7,2.94,0
985,1,2.0,8
985,2,2.24,3
985,3,2.12,4
985,4,1059.4,0
985,5,3.14,0
985,6,3.0,0
985,7,2.94,0
986,1,2.0,13
986,2,2.24,8
986,3,2.12,8
986,4,1062.4,0
986,5,3.14,0
986,6,3.0,0
986,7,2.94,0
987,1,2.0,9
987,2,2.24,8
987,3,2.12,7
987,4,1068.2,1
987,5,3.14,0
987,6,3.0,0
987,7,2.94,0
988,1,2.02,6
988,2,2.24,4
988,3,2.12,4
988,4,1069.4,0
988,5,3.16,0
988,6,3.0,0
988,7,2.94,0
989,1,2.02,11
989,2,2.24,6
989,3,2.12,5
989,4,1072.2,0
989,5,3.16,0
989,6,3.0,0
989,7,2.94,0
990,1,2.02,8
990,2,2.24,5
990,3,2.12,17
990,4,1076.6,0
990,5,3.16,0
990,6,3.0,0
990,7,2.94,0
991,1,2.02,9
991,2,2.24,9
991,3,2.12,7
991,4,1082.6,0
991,5,3.16,0
991,6,3.0,0
991,7,2.94,0
992,1,2.02,10
992,2,2.24,46
992,3,2.12,34
992,4,1087.6,1
992,5,3.16,0
992,6,3.0,0
992,7,2.94,0
993,1,2.02,4
993,2,2.24,19
993,3,2.12,10
993,4,1095.6,1
993,5,3.18,0
993,6,3.0,0
993,7,2.94,0
994,1,2.02,4
994,2,2.24,9
994,3,2.12,17
994,4,1084.0,0
994,5,3.18,0
994,6,3.02,0
994,7,2.94,0
995,1,2.02,11
995,2,2.24,11
995,3,2.12,13
995,4,1090.0,1
995,5,3.18,0
995,6,3.02,0
995,7,2.94,0
996,1,2.02,9
996,2,2.24,4
