Density,Truck Ratio,Lane Changing Probability,Slowdown Counts
0.6363636363636365,0.5,0.3,417
0.6363636363636365,0.5,0.5,317
0.6363636363636365,0.7,0,272
0.6363636363636365,0.7,0.3,511
0.6363636363636365,0.7,0.5,187
0.6464646464646465,0.1,0,1485
0.6464646464646465,0.1,0.3,227
0.6464646464646465,0.1,0.5,499
0.6464646464646465,0.3,0,267
0.6464646464646465,0.3,0.3,335
0.6464646464646465,0.3,0.5,407
0.6464646464646465,0.5,0,809
0.6464646464646465,0.5,0.3,272
0.6464646464646465,0.5,0.5,1113
0.6464646464646465,0.7,0,414
0.6464646464646465,0.7,0.3,213
0.6464646464646465,0.7,0.5,796
0.6565656565656566,0.1,0,399
0.6565656565656566,0.1,0.3,260
0.6565656565656566,0.1,0.5,271
0.6565656565656566,0.3,0,1583
0.6565656565656566,0.3,0.3,418
0.6565656565656566,0.3,0.5,211
0.6565656565656566,0.5,0,323
0.6565656565656566,0.5,0.3,322
0.6565656565656566,0.5,0.5,258
0.6565656565656566,0.7,0,618
0.6565656565656566,0.7,0.3,716
0.6565656565656566,0.7,0.5,598
0.6666666666666667,0.1,0,225
0.6666666666666667,0.1,0.3,368
0.6666666666666667,0.1,0.5,331
0.6666666666666667,0.3,0,185
0.6666666666666667,0.3,0.3,256
0.6666666666666667,0.3,0.5,1380
0.6666666666666667,0.5,0,291
0.6666666666666667,0.5,0.3,1200
0.6666666666666667,0.5,0.5,990
0.6666666666666667,0.7,0,117
0.6666666666666667,0.7,0.3,810
0.6666666666666667,0.7,0.5,716
0.6767676767676768,0.1,0,278
0.6767676767676768,0.1,0.3,236
0.6767676767676768,0.1,0.5,406
0.6767676767676768,0.3,0,205
0.6767676767676768,0.3,0.3,420
0.6767676767676768,0.3,0.5,293
0.6767676767676768,0.5,0,737
0.6767676767676768,0.5,0.3,603
0.6767676767676768,0.5,0.5,360
0.6767676767676768,0.7,0,543
0.6767676767676768,0.7,0.3,705
0.6767676767676768,0.7,0.5,703
0.686868686868687,0.1,0,194
0.686868686868687,0.1,0.3,270
0.686868686868687,0.1,0.5,348
0.686868686868687,0.3,0,332
0.686868686868687,0.3,0.3,556
0.686868686868687,0.3,0.5,439
0.686868686868687,0.5,0,162
0.686868686868687,0.5,0.3,659
0.686868686868687,0.5,0.5,817
0.686868686868687,0.7,0,709
0.686868686868687,0.7,0.3,501
0.686868686868687,0.7,0.5,506
0.696969696969697,0.1,0,363
0.696969696969697,0.1,0.3,265
0.696969696969697,0.1,0.5,779
0.696969696969697,0.3,0,280
0.696969696969697,0.3,0.3,445
0.696969696969697,0.3,0.5,222
0.696969696969697,0.5,0,282
0.696969696969697,0.5,0.3,367
0.696969696969697,0.5,0.5,222
0.696969696969697,0.7,0,406
0.696969696969697,0.7,0.3,713
0.696969696969697,0.7,0.5,268
0.7070707070707072,0.1,0,322
0.7070707070707072,0.1,0.3,237
0.7070707070707072,0.1,0.5,223
0.7070707070707072,0.3,0,281
0.7070707070707072,0.3,0.3,359
0.7070707070707072,0.3,0.5,407
0.7070707070707072,0.5,0,235
0.7070707070707072,0.5,0.3,1203
0.7070707070707072,0.5,0.5,994
0.7070707070707072,0.7,0,245
0.7070707070707072,0.7,0.3,155
0.7070707070707072,0.7,0.5,269
0.7171717171717172,0.1,0,212
0.7171717171717172,0.1,0.3,393
0.7171717171717172,0.1,0.5,179
0.7171717171717172,0.3,0,254
0.7171717171717172,0.3,0.3,409
0.7171717171717172,0.3,0.5,271
0.7171717171717172,0.5,0,1098
0.7171717171717172,0.5,0.3,217
0.7171717171717172,0.5,0.5,174
0.7171717171717172,0.7,0,817
0.7171717171717172,0.7,0.3,528
0.7171717171717172,0.7,0.5,710
0.7272727272727273,0.1,0,429
0.7272727272727273,0.1,0.3,497
0.7272727272727273,0.1,0.5,271
0.7272727272727273,0.3,0,297
0.7272727272727273,0.3,0.3,257
0.7272727272727273,0.3,0.5,307
0.7272727272727273,0.5,0,708
0.7272727272727273,0.5,0.3,365
0.7272727272727273,0.5,0.5,339
0.7272727272727273,0.7,0,357
0.7272727272727273,0.7,0.3,119
0.7272727272727273,0.7,0.5,503
0.7373737373737375,0.1,0,348
0.7373737373737375,0.1,0.3,293
0.7373737373737375,0.1,0.5,341
0.7373737373737375,0.3,0,438
0.7373737373737375,0.3,0.3,193
0.7373737373737375,0.3,0.5,227
0.7373737373737375,0.5,0,244
0.7373737373737375,0.5,0.3,344
0.7373737373737375,0.5,0.5,314
0.7373737373737375,0.7,0,111
0.7373737373737375,0.7,0.3,181
0.7373737373737375,0.7,0.5,276
0.7474747474747475,0.1,0,263
0.7474747474747475,0.1,0.3,261
0.7474747474747475,0.1,0.5,198
0.7474747474747475,0.3,0,309
0.7474747474747475,0.3,0.3,255
0.7474747474747475,0.3,0.5,297
0.7474747474747475,0.5,0,253
0.7474747474747475,0.5,0.3,259
0.7474747474747475,0.5,0.5,802
0.7474747474747475,0.7,0,513
0.7474747474747475,0.7,0.3,510
0.7474747474747475,0.7,0.5,795
0.7575757575757577,0.1,0,202
0.7575757575757577,0.1,0.3,341
0.7575757575757577,0.1,0.5,345
0.7575757575757577,0.3,0,424
0.7575757575757577,0.3,0.3,274
0.7575757575757577,0.3,0.5,631
0.7575757575757577,0.5,0,342
0.7575757575757577,0.5,0.3,216
0.7575757575757577,0.5,0.5,1083
0.7575757575757577,0.7,0,697
0.7575757575757577,0.7,0.3,200
0.7575757575757577,0.7,0.5,307
0.7676767676767677,0.1,0,182
0.7676767676767677,0.1,0.3,202
0.7676767676767677,0.1,0.5,153
0.7676767676767677,0.3,0,342
0.7676767676767677,0.3,0.3,334
0.7676767676767677,0.3,0.5,368
0.7676767676767677,0.5,0,333
0.7676767676767677,0.5,0.3,1101
0.7676767676767677,0.5,0.5,299
0.7676767676767677,0.7,0,354
0.7676767676767677,0.7,0.3,798
0.7676767676767677,0.7,0.5,609
0.7777777777777778,0.1,0,419
0.7777777777777778,0.1,0.3,287
0.7777777777777778,0.1,0.5,260
0.7777777777777778,0.3,0,376
0.7777777777777778,0.3,0.3,194
0.7777777777777778,0.3,0.5,329
0.7777777777777778,0.5,0,1223
0.7777777777777778,0.5,0.3,796
0.7777777777777778,0.5,0.5,376
0.7777777777777778,0.7,0,720
0.7777777777777778,0.7,0.3,262
0.7777777777777778,0.7,0.5,198
0.787878787878788,0.1,0,227
0.787878787878788,0.1,0.3,365
0.787878787878788,0.1,0.5,226
0.787878787878788,0.3,0,435
0.787878787878788,0.3,0.3,266
0.787878787878788,0.3,0.5,575
0.787878787878788,0.5,0,1218
0.787878787878788,0.5,0.3,337
0.787878787878788,0.5,0.5,164
0.787878787878788,0.7,0,518
0.787878787878788,0.7,0.3,502
0.787878787878788,0.7,0.5,616
0.797979797979798,0.1,0,339
0.797979797979798,0.1,0.3,391
0.797979797979798,0.1,0.5,257
0.797979797979798,0.3,0,342
0.797979797979798,0.3,0.3,347
0.797979797979798,0.3,0.5,363
0.797979797979798,0.5,0,330
0.797979797979798,0.5,0.3,306
0.797979797979798,0.5,0.5,214
0.797979797979798,0.7,0,519
0.797979797979798,0.7,0.3,218
0.797979797979798,0.7,0.5,402
0.8080808080808082,0.1,0,281
0.8080808080808082,0.1,0.3,220
0.8080808080808082,0.1,0.5,228
0.8080808080808082,0.3,0,263
0.8080808080808082,0.3,0.3,353
0.8080808080808082,0.3,0.5,467
0.8080808080808082,0.5,0,239
0.8080808080808082,0.5,0.3,316
0.8080808080808082,0.5,0.5,309
0.8080808080808082,0.7,0,842
0.8080808080808082,0.7,0.3,139
0.8080808080808082,0.7,0.5,806
0.8181818181818182,0.1,0,299
0.8181818181818182,0.1,0.3,290
0.8181818181818182,0.1,0.5,243
0.8181818181818182,0.3,0,307
0.8181818181818182,0.3,0.3,253
0.8181818181818182,0.3,0.5,337
0.8181818181818182,0.5,0,475
0.8181818181818182,0.5,0.3,379
0.8181818181818182,0.5,0.5,143
0.8181818181818182,0.7,0,1118
0.8181818181818182,0.7,0.3,793
0.8181818181818182,0.7,0.5,599
0.8282828282828284,0.1,0,255
0.8282828282828284,0.1,0.3,287
0.8282828282828284,0.1,0.5,259
0.8282828282828284,0.3,0,215
0.8282828282828284,0.3,0.3,287
0.8282828282828284,0.3,0.5,335
0.8282828282828284,0.5,0,223
0.8282828282828284,0.5,0.3,395
0.8282828282828284,0.5,0.5,324
0.8282828282828284,0.7,0,513
0.8282828282828284,0.7,0.3,178
0.8282828282828284,0.7,0.5,377
0.8383838383838385,0.1,0,278
0.8383838383838385,0.1,0.3,319
0.8383838383838385,0.1,0.5,313
0.8383838383838385,0.3,0,291
0.8383838383838385,0.3,0.3,577
0.8383838383838385,0.3,0.5,322
0.8383838383838385,0.5,0,280
0.8383838383838385,0.5,0.3,444
0.8383838383838385,0.5,0.5,356
0.8383838383838385,0.7,0,1285
0.8383838383838385,0.7,0.3,813
0.8383838383838385,0.7,0.5,1085
0.8484848484848485,0.1,0,324
0.8484848484848485,0.1,0.3,281
0.8484848484848485,0.1,0.5,231
0.8484848484848485,0.3,0,316
0.8484848484848485,0.3,0.3,277
0.8484848484848485,0.3,0.5,436
0.8484848484848485,0.5,0,355
0.8484848484848485,0.5,0.3,276
0.8484848484848485,0.5,0.5,377
0.8484848484848485,0.7,0,818
0.8484848484848485,0.7,0.3,181
0.8484848484848485,0.7,0.5,603
0.8585858585858587,0.1,0,302
0.8585858585858587,0.1,0.3,201
0.8585858585858587,0.1,0.5,244
0.8585858585858587,0.3,0,297
0.8585858585858587,0.3,0.3,312
0.8585858585858587,0.3,0.5,1504
0.8585858585858587,0.5,0,292
0.8585858585858587,0.5,0.3,901
0.8585858585858587,0.5,0.5,1190
0.8585858585858587,0.7,0,304
0.8585858585858587,0.7,0.3,236
0.8585858585858587,0.7,0.5,204
0.8686868686868687,0.1,0,276
0.8686868686868687,0.1,0.3,352
0.8686868686868687,0.1,0.5,328
0.8686868686868687,0.3,0,269
0.8686868686868687,0.3,0.3,348
0.8686868686868687,0.3,0.5,231
0.8686868686868687,0.5,0,1300
0.8686868686868687,0.5,0.3,256
0.8686868686868687,0.5,0.5,278
0.8686868686868687,0.7,0,348
0.8686868686868687,0.7,0.3,607
0.8686868686868687,0.7,0.5,238
0.8787878787878789,0.1,0,235
0.8787878787878789,0.1,0.3,277
0.8787878787878789,0.1,0.5,225
0.8787878787878789,0.3,0,231
0.8787878787878789,0.3,0.3,261
0.8787878787878789,0.3,0.5,287
0.8787878787878789,0.5,0,239
0.8787878787878789,0.5,0.3,328
0.8787878787878789,0.5,0.5,174
0.8787878787878789,0.7,0,184
0.8787878787878789,0.7,0.3,1101
0.8787878787878789,0.7,0.5,247
0.888888888888889,0.1,0,236
0.888888888888889,0.1,0.3,291
0.888888888888889,0.1,0.5,225
0.888888888888889,0.3,0,137
0.888888888888889,0.3,0.3,276
0.888888888888889,0.3,0.5,261
0.888888888888889,0.5,0,314
0.888888888888889,0.5,0.3,201
0.888888888888889,0.5,0.5,136
0.888888888888889,0.7,0,324
0.888888888888889,0.7,0.3,506
0.888888888888889,0.7,0.5,1009
0.8989898989898991,0.1,0,270
0.8989898989898991,0.1,0.3,362
0.8989898989898991,0.1,0.5,214
0.8989898989898991,0.3,0,348
0.8989898989898991,0.3,0.3,346
0.8989898989898991,0.3,0.5,118
0.8989898989898991,0.5,0,262
0.8989898989898991,0.5,0.3,1276
0.8989898989898991,0.5,0.5,218
0.8989898989898991,0.7,0,258
0.8989898989898991,0.7,0.3,121
0.8989898989898991,0.7,0.5,379
0.9090909090909092,0.1,0,377
0.9090909090909092,0.1,0.3,255
0.9090909090909092,0.1,0.5,341
0.9090909090909092,0.3,0,352
0.9090909090909092,0.3,0.3,366
0.9090909090909092,0.3,0.5,183
0.9090909090909092,0.5,0,284
0.9090909090909092,0.5,0.3,266
0.9090909090909092,0.5,0.5,342
0.9090909090909092,0.7,0,226
0.9090909090909092,0.7,0.3,150
0.9090909090909092,0.7,0.5,711
0.9191919191919192,0.1,0,406
0.9191919191919192,0.1,0.3,240
0.9191919191919192,0.1,0.5,382
0.9191919191919192,0.3,0,370
0.9191919191919192,0.3,0.3,275
0.9191919191919192,0.3,0.5,271
0.9191919191919192,0.5,0,1147
0.9191919191919192,0.5,0.3,358
0.9191919191919192,0.5,0.5,249
0.9191919191919192,0.7,0,702
0.9191919191919192,0.7,0.3,459
0.9191919191919192,0.7,0.5,418
0.9292929292929294,0.1,0,337
0.9292929292929294,0.1,0.3,392
0.9292929292929294,0.1,0.5,260
0.9292929292929294,0.3,0,387
0.9292929292929294,0.3,0.3,319
0.9292929292929294,0.3,0.5,240
0.9292929292929294,0.5,0,910
0.9292929292929294,0.5,0.3,363
0.9292929292929294,0.5,0.5,270
0.9292929292929294,0.7,0,823
0.9292929292929294,0.7,0.3,1082
0.9292929292929294,0.7,0.5,328
0.9393939393939394,0.1,0,241
0.9393939393939394,0.1,0.3,201
0.9393939393939394,0.1,0.5,216
0.9393939393939394,0.3,0,332
0.9393939393939394,0.3,0.3,231
0.9393939393939394,0.3,0.5,185
0.9393939393939394,0.5,0,1316
0.9393939393939394,0.5,0.3,439
0.9393939393939394,0.5,0.5,1381
0.9393939393939394,0.7,0,812
0.9393939393939394,0.7,0.3,1309
0.9393939393939394,0.7,0.5,320
0.9494949494949496,0.1,0,296
0.9494949494949496,0.1,0.3,356
0.9494949494949496,0.1,0.5,294
0.9494949494949496,0.3,0,260
0.9494949494949496,0.3,0.3,293
0.9494949494949496,0.3,0.5,243
0.9494949494949496,0.5,0,411
0.9494949494949496,0.5,0.3,370
0.9494949494949496,0.5,0.5,351
0.9494949494949496,0.7,0,256
0.9494949494949496,0.7,0.3,396
0.9494949494949496,0.7,0.5,895
0.9595959595959597,0.1,0,286
0.9595959595959597,0.1,0.3,193
0.9595959595959597,0.1,0.5,271
0.9595959595959597,0.3,0,265
0.9595959595959597,0.3,0.3,235
0.9595959595959597,0.3,0.5,340
0.9595959595959597,0.5,0,336
0.9595959595959597,0.5,0.3,272
0.9595959595959597,0.5,0.5,203
0.9595959595959597,0.7,0,143
0.9595959595959597,0.7,0.3,797
0.9595959595959597,0.7,0.5,397
0.9696969696969697,0.1,0,347
0.9696969696969697,0.1,0.3,350
0.9696969696969697,0.1,0.5,286
0.9696969696969697,0.3,0,300
0.9696969696969697,0.3,0.3,264
0.9696969696969697,0.3,0.5,377
0.9696969696969697,0.5,0,292
0.9696969696969697,0.5,0.3,801
0.9696969696969697,0.5,0.5,303
0.9696969696969697,0.7,0,634
0.9696969696969697,0.7,0.3,313
0.9696969696969697,0.7,0.5,1003
0.9797979797979799,0.1,0,253
0.9797979797979799,0.1,0.3,379
0.9797979797979799,0.1,0.5,490
0.9797979797979799,0.3,0,322
0.9797979797979799,0.3,0.3,318
0.9797979797979799,0.3,0.5,318
0.9797979797979799,0.5,0,288
0.9797979797979799,0.5,0.3,253
0.9797979797979799,0.5,0.5,178
0.9797979797979799,0.7,0,1098
0.9797979797979799,0.7,0.3,798
0.9797979797979799,0.7,0.5,1179
0.98989898989899,0.1,0,265
0.98989898989899,0.1,0.3,276
0.98989898989899,0.1,0.5,171
0.98989898989899,0.3,0,230
0.98989898989899,0.3,0.3,160
0.98989898989899,0.3,0.5,408
0.98989898989899,0.5,0,1098
0.98989898989899,0.5,0.3,1379
0.98989898989899,0.5,0.5,591
0.98989898989899,0.7,0,309
0.98989898989899,0.7,0.3,284
0.98989898989899,0.7,0.5,897
1.0,0.1,0,201
1.0,0.1,0.3,313
1.0,0.1,0.5,273
1.0,0.3,0,336
1.0,0.3,0.3,196
1.0,0.3,0.5,323
1.0,0.5,0,216
1.0,0.5,0.3,208
1.0,0.5,0.5,205
1.0,0.7,0,809
1.0,0.7,0.3,364
1.0,0.7,0.5,409
