Density,Truck Ratio,Lane Changing Probability,Passenger Throughput,Vehicle Throughput
0.5656565656565657,0.3,0,3820,312
0.5656565656565657,0.3,0.3,5917,347
0.5656565656565657,0.3,0.5,2733,307
0.5656565656565657,0.5,0,1641,265
0.5656565656565657,0.5,0.3,4025,328
0.5656565656565657,0.5,0.5,0,0
0.5656565656565657,0.7,0,0,458
0.5656565656565657,0.7,0.3,0,273
0.5656565656565657,0.7,0.5,1488,86
0.5757575757575758,0.1,0,4658,281
0.5757575757575758,0.1,0.3,3887,319
0.5757575757575758,0.1,0.5,7118,493
0.5757575757575758,0.3,0,3926,223
0.5757575757575758,0.3,0.3,3547,375
0.5757575757575758,0.3,0.5,4930,546
0.5757575757575758,0.5,0,3304,353
0.5757575757575758,0.5,0.3,1776,182
0.5757575757575758,0.5,0.5,5160,475
0.5757575757575758,0.7,0,0,81
0.5757575757575758,0.7,0.3,3783,308
0.5757575757575758,0.7,0.5,0,96
0.5858585858585859,0.1,0,4832,278
0.5858585858585859,0.1,0.3,6460,547
0.5858585858585859,0.1,0.5,5833,427
0.5858585858585859,0.3,0,5162,470
0.5858585858585859,0.3,0.3,5251,396
0.5858585858585859,0.3,0.5,4189,239
0.5858585858585859,0.5,0,0,186
0.5858585858585859,0.5,0.3,1187,68
0.5858585858585859,0.5,0.5,3304,189
0.5858585858585859,0.7,0,0,0
0.5858585858585859,0.7,0.3,0,273
0.5858585858585859,0.7,0.5,0,0
0.595959595959596,0.1,0,9608,721
0.595959595959596,0.1,0.3,13159,887
0.595959595959596,0.1,0.5,3860,223
0.595959595959596,0.3,0,5644,333
0.595959595959596,0.3,0.3,1801,277
0.595959595959596,0.3,0.5,1627,196
0.595959595959596,0.5,0,0,0
0.595959595959596,0.5,0.3,3260,351
0.595959595959596,0.5,0.5,1616,261
0.595959595959596,0.7,0,398,195
0.595959595959596,0.7,0.3,0,175
0.595959595959596,0.7,0.5,0,193
0.6060606060606061,0.1,0,4243,243
0.6060606060606061,0.1,0.3,4823,280
0.6060606060606061,0.1,0.5,4516,346
0.6060606060606061,0.3,0,5916,619
0.6060606060606061,0.3,0.3,6680,571
0.6060606060606061,0.3,0.5,7339,595
0.6060606060606061,0.5,0,0,159
0.6060606060606061,0.5,0.3,0,272
0.6060606060606061,0.5,0.5,0,79
0.6060606060606061,0.7,0,0,77
0.6060606060606061,0.7,0.3,0,258
0.6060606060606061,0.7,0.5,1304,260
0.6161616161616162,0.1,0,3585,204
0.6161616161616162,0.1,0.3,6301,365
0.6161616161616162,0.1,0.5,7550,526
0.6161616161616162,0.3,0,4639,278
0.6161616161616162,0.3,0.3,4500,542
0.6161616161616162,0.3,0.5,2082,288
0.6161616161616162,0.5,0,6006,525
0.6161616161616162,0.5,0.3,0,99
0.6161616161616162,0.5,0.5,0,193
0.6161616161616162,0.7,0,0,263
0.6161616161616162,0.7,0.3,3413,394
0.6161616161616162,0.7,0.5,0,1
0.6262626262626263,0.1,0,4955,281
0.6262626262626263,0.1,0.3,6755,459
0.6262626262626263,0.1,0.5,5056,563
0.6262626262626263,0.3,0,1676,285
0.6262626262626263,0.3,0.3,5364,399
0.6262626262626263,0.3,0.5,4447,259
0.6262626262626263,0.5,0,1,1
0.6262626262626263,0.5,0.3,0,166
0.6262626262626263,0.5,0.5,1259,155
0.6262626262626263,0.7,0,0,272
0.6262626262626263,0.7,0.3,0,100
0.6262626262626263,0.7,0.5,1465,87
0.6363636363636365,0.1,0,2661,154
0.6363636363636365,0.1,0.3,2874,170
0.6363636363636365,0.1,0.5,10719,803
0.6363636363636365,0.3,0,5573,406
0.6363636363636365,0.3,0.3,4099,332
0.6363636363636365,0.3,0.5,9185,531
0.6363636363636365,0.5,0,1304,160
0.6363636363636365,0.5,0.3,1371,158
0.6363636363636365,0.5,0.5,4163,315
0.6363636363636365,0.7,0,799,224
0.6363636363636365,0.7,0.3,3087,381
0.6363636363636365,0.7,0.5,1020,148
0.6464646464646465,0.1,0,3292,370
0.6464646464646465,0.1,0.3,5583,324
0.6464646464646465,0.1,0.5,9873,666
0.6464646464646465,0.3,0,4760,439
0.6464646464646465,0.3,0.3,1921,112
0.6464646464646465,0.3,0.5,4683,272
0.6464646464646465,0.5,0,1531,170
0.6464646464646465,0.5,0.3,0,163
0.6464646464646465,0.5,0.5,0,152
0.6464646464646465,0.7,0,0,173
0.6464646464646465,0.7,0.3,0,363
0.6464646464646465,0.7,0.5,1699,98
0.6565656565656566,0.1,0,3570,297
0.6565656565656566,0.1,0.3,4684,270
0.6565656565656566,0.1,0.5,4185,336
0.6565656565656566,0.3,0,0,81
0.6565656565656566,0.3,0.3,4471,339
0.6565656565656566,0.3,0.5,4304,523
0.6565656565656566,0.5,0,6561,543
0.6565656565656566,0.5,0.3,7126,505
0.6565656565656566,0.5,0.5,1066,323
0.6565656565656566,0.7,0,0,183
0.6565656565656566,0.7,0.3,0,72
0.6565656565656566,0.7,0.5,1632,277
0.6666666666666667,0.1,0,10118,589
0.6666666666666667,0.1,0.3,5404,318
0.6666666666666667,0.1,0.5,1030,138
0.6666666666666667,0.3,0,4337,432
0.6666666666666667,0.3,0.3,7698,643
0.6666666666666667,0.3,0.5,0,376
0.6666666666666667,0.5,0,2228,213
0.6666666666666667,0.5,0.3,0,0
0.6666666666666667,0.5,0.5,1635,190
0.6666666666666667,0.7,0,3733,384
0.6666666666666667,0.7,0.3,0,85
0.6666666666666667,0.7,0.5,0,162
0.6767676767676768,0.1,0,4522,264
0.6767676767676768,0.1,0.3,1635,96
0.6767676767676768,0.1,0.5,5674,429
0.6767676767676768,0.3,0,2576,317
0.6767676767676768,0.3,0.3,2722,245
0.6767676767676768,0.3,0.5,3439,199
0.6767676767676768,0.5,0,1636,462
0.6767676767676768,0.5,0.3,0,175
0.6767676767676768,0.5,0.5,2097,201
0.6767676767676768,0.7,0,2752,333
0.6767676767676768,0.7,0.3,1733,186
0.6767676767676768,0.7,0.5,0,94
0.686868686868687,0.1,0,9593,548
0.686868686868687,0.1,0.3,4738,367
0.686868686868687,0.1,0.5,4874,355
0.686868686868687,0.3,0,4424,353
0.686868686868687,0.3,0.3,7873,451
0.686868686868687,0.3,0.5,4490,258
0.686868686868687,0.5,0,3,187
0.686868686868687,0.5,0.3,0,94
0.686868686868687,0.5,0.5,2735,347
0.686868686868687,0.7,0,0,353
0.686868686868687,0.7,0.3,0,282
0.686868686868687,0.7,0.5,1611,175
0.696969696969697,0.1,0,4797,273
0.696969696969697,0.1,0.3,13331,758
0.696969696969697,0.1,0.5,8114,464
0.696969696969697,0.3,0,7024,505
0.696969696969697,0.3,0.3,2716,244
0.696969696969697,0.3,0.5,2138,281
0.696969696969697,0.5,0,4878,376
0.696969696969697,0.5,0.3,3341,355
0.696969696969697,0.5,0.5,3786,400
0.696969696969697,0.7,0,0,0
0.696969696969697,0.7,0.3,1638,548
0.696969696969697,0.7,0.5,1854,205
0.7070707070707072,0.1,0,5111,297
0.7070707070707072,0.1,0.3,6314,447
0.7070707070707072,0.1,0.5,6946,473
0.7070707070707072,0.3,0,5527,324
0.7070707070707072,0.3,0.3,4849,283
0.7070707070707072,0.3,0.5,11311,829
0.7070707070707072,0.5,0,4180,335
0.7070707070707072,0.5,0.3,0,0
0.7070707070707072,0.5,0.5,1637,280
0.7070707070707072,0.7,0,4194,415
0.7070707070707072,0.7,0.3,1174,161
0.7070707070707072,0.7,0.5,2255,129
0.7171717171717172,0.1,0,6660,390
0.7171717171717172,0.1,0.3,9662,555
0.7171717171717172,0.1,0.5,10201,749
0.7171717171717172,0.3,0,1157,250
0.7171717171717172,0.3,0.3,7001,668
0.7171717171717172,0.3,0.5,4460,337
0.7171717171717172,0.5,0,0,0
0.7171717171717172,0.5,0.3,2162,377
0.7171717171717172,0.5,0.5,4935,447
0.7171717171717172,0.7,0,0,179
0.7171717171717172,0.7,0.3,1660,172
0.7171717171717172,0.7,0.5,0,185
0.7272727272727273,0.1,0,6007,347
0.7272727272727273,0.1,0.3,7661,564
0.7272727272727273,0.1,0.5,5374,477
0.7272727272727273,0.3,0,5219,383
0.7272727272727273,0.3,0.3,2875,266
0.7272727272727273,0.3,0.5,11231,813
0.7272727272727273,0.5,0,3187,533
0.7272727272727273,0.5,0.3,5541,410
0.7272727272727273,0.5,0.5,1873,194
0.7272727272727273,0.7,0,0,1
0.7272727272727273,0.7,0.3,1521,160
0.7272727272727273,0.7,0.5,0,183
0.7373737373737375,0.1,0,2229,129
0.7373737373737375,0.1,0.3,6252,362
0.7373737373737375,0.1,0.5,6437,471
0.7373737373737375,0.3,0,5873,428
0.7373737373737375,0.3,0.3,8391,488
0.7373737373737375,0.3,0.5,3761,213
0.7373737373737375,0.5,0,4382,411
0.7373737373737375,0.5,0.3,4753,543
0.7373737373737375,0.5,0.5,6326,548
0.7373737373737375,0.7,0,1689,371
0.7373737373737375,0.7,0.3,6103,355
0.7373737373737375,0.7,0.5,0,323
0.7474747474747475,0.1,0,9392,547
0.7474747474747475,0.1,0.3,2588,149
0.7474747474747475,0.1,0.5,4882,279
0.7474747474747475,0.3,0,2879,356
0.7474747474747475,0.3,0.3,7343,426
0.7474747474747475,0.3,0.5,4932,294
0.7474747474747475,0.5,0,2547,406
0.7474747474747475,0.5,0.3,3792,307
0.7474747474747475,0.5,0.5,0,86
0.7474747474747475,0.7,0,1336,263
0.7474747474747475,0.7,0.3,3044,435
0.7474747474747475,0.7,0.5,0,164
0.7575757575757577,0.1,0,9645,633
0.7575757575757577,0.1,0.3,5355,308
0.7575757575757577,0.1,0.5,8682,602
0.7575757575757577,0.3,0,6773,389
0.7575757575757577,0.3,0.3,2801,348
0.7575757575757577,0.3,0.5,2161,205
0.7575757575757577,0.5,0,3237,274
0.7575757575757577,0.5,0.3,3473,299
0.7575757575757577,0.5,0.5,1636,272
0.7575757575757577,0.7,0,1581,97
0.7575757575757577,0.7,0.3,1686,463
0.7575757575757577,0.7,0.5,4071,336
0.7676767676767677,0.1,0,8653,497
0.7676767676767677,0.1,0.3,6380,363
0.7676767676767677,0.1,0.5,6691,473
0.7676767676767677,0.3,0,4661,447
0.7676767676767677,0.3,0.3,3693,292
0.7676767676767677,0.3,0.5,6716,486
0.7676767676767677,0.5,0,837,149
0.7676767676767677,0.5,0.3,1653,96
0.7676767676767677,0.5,0.5,5717,585
0.7676767676767677,0.7,0,4061,316
0.7676767676767677,0.7,0.3,3199,380
0.7676767676767677,0.7,0.5,0,351
0.7777777777777778,0.1,0,2197,128
0.7777777777777778,0.1,0.3,2320,132
0.7777777777777778,0.1,0.5,4776,372
0.7777777777777778,0.3,0,8132,572
0.7777777777777778,0.3,0.3,4247,443
0.7777777777777778,0.3,0.5,3744,411
0.7777777777777778,0.5,0,2973,174
0.7777777777777778,0.5,0.3,1587,180
0.7777777777777778,0.5,0.5,6626,481
0.7777777777777778,0.7,0,0,0
0.7777777777777778,0.7,0.3,0,82
0.7777777777777778,0.7,0.5,951,229
0.787878787878788,0.1,0,6944,402
0.787878787878788,0.1,0.3,13793,801
0.787878787878788,0.1,0.5,4181,242
0.787878787878788,0.3,0,3675,300
0.787878787878788,0.3,0.3,5748,516
0.787878787878788,0.3,0.5,5070,384
0.787878787878788,0.5,0,0,94
0.787878787878788,0.5,0.3,6447,369
0.787878787878788,0.5,0.5,5820,518
0.787878787878788,0.7,0,0,267
0.787878787878788,0.7,0.3,1549,377
0.787878787878788,0.7,0.5,0,251
0.797979797979798,0.1,0,9787,565
0.797979797979798,0.1,0.3,8138,642
0.797979797979798,0.1,0.5,5818,497
0.797979797979798,0.3,0,2517,516
0.797979797979798,0.3,0.3,5274,565
0.797979797979798,0.3,0.5,3075,440
0.797979797979798,0.5,0,4719,349
0.797979797979798,0.5,0.3,2062,463
0.797979797979798,0.5,0.5,5227,303
0.797979797979798,0.7,0,0,187
0.797979797979798,0.7,0.3,1980,296
0.797979797979798,0.7,0.5,0,261
0.8080808080808082,0.1,0,11687,675
0.8080808080808082,0.1,0.3,5486,409
0.8080808080808082,0.1,0.5,2983,171
0.8080808080808082,0.3,0,8195,554
0.8080808080808082,0.3,0.3,2574,149
0.8080808080808082,0.3,0.5,6612,552
0.8080808080808082,0.5,0,6103,454
0.8080808080808082,0.5,0.3,3042,174
0.8080808080808082,0.5,0.5,7122,583
0.8080808080808082,0.7,0,1685,243
0.8080808080808082,0.7,0.3,0,196
0.8080808080808082,0.7,0.5,0,186
0.8181818181818182,0.1,0,1287,73
0.8181818181818182,0.1,0.3,9413,544
0.8181818181818182,0.1,0.5,2701,339
0.8181818181818182,0.3,0,7642,526
0.8181818181818182,0.3,0.3,6551,383
0.8181818181818182,0.3,0.5,7040,665
0.8181818181818182,0.5,0,1685,272
0.8181818181818182,0.5,0.3,5011,380
0.8181818181818182,0.5,0.5,4922,450
0.8181818181818182,0.7,0,0,162
0.8181818181818182,0.7,0.3,0,281
0.8181818181818182,0.7,0.5,6,269
0.8282828282828284,0.1,0,6133,354
0.8282828282828284,0.1,0.3,4257,419
0.8282828282828284,0.1,0.5,8972,781
0.8282828282828284,0.3,0,6781,483
0.8282828282828284,0.3,0.3,2287,314
0.8282828282828284,0.3,0.5,8301,642
0.8282828282828284,0.5,0,2331,307
0.8282828282828284,0.5,0.3,7406,435
0.8282828282828284,0.5,0.5,4706,356
0.8282828282828284,0.7,0,1561,178
0.8282828282828284,0.7,0.3,1232,69
0.8282828282828284,0.7,0.5,2224,483
0.8383838383838385,0.1,0,3574,283
0.8383838383838385,0.1,0.3,8088,563
0.8383838383838385,0.1,0.5,5246,301
0.8383838383838385,0.3,0,7403,589
0.8383838383838385,0.3,0.3,3648,209
0.8383838383838385,0.3,0.5,5579,688
0.8383838383838385,0.5,0,7698,633
0.8383838383838385,0.5,0.3,6652,469
0.8383838383838385,0.5,0.5,7052,493
0.8383838383838385,0.7,0,0,275
0.8383838383838385,0.7,0.3,0,176
0.8383838383838385,0.7,0.5,0,97
0.8484848484848485,0.1,0,7583,436
0.8484848484848485,0.1,0.3,7936,569
0.8484848484848485,0.1,0.5,5537,325
0.8484848484848485,0.3,0,4829,370
0.8484848484848485,0.3,0.3,8567,587
0.8484848484848485,0.3,0.5,8030,548
0.8484848484848485,0.5,0,4603,456
0.8484848484848485,0.5,0.3,6256,540
0.8484848484848485,0.5,0.5,4192,406
0.8484848484848485,0.7,0,0,185
0.8484848484848485,0.7,0.3,2139,403
0.8484848484848485,0.7,0.5,0,0
0.8585858585858587,0.1,0,5685,331
0.8585858585858587,0.1,0.3,4254,340
0.8585858585858587,0.1,0.5,9086,526
0.8585858585858587,0.3,0,2380,480
0.8585858585858587,0.3,0.3,1393,373
0.8585858585858587,0.3,0.5,1607,444
0.8585858585858587,0.5,0,7452,867
0.8585858585858587,0.5,0.3,2969,174
0.8585858585858587,0.5,0.5,0,0
0.8585858585858587,0.7,0,1514,275
0.8585858585858587,0.7,0.3,3261,281
0.8585858585858587,0.7,0.5,2293,401
0.8686868686868687,0.1,0,8325,477
0.8686868686868687,0.1,0.3,6492,367
0.8686868686868687,0.1,0.5,6566,478
0.8686868686868687,0.3,0,4498,446
0.8686868686868687,0.3,0.3,9077,625
0.8686868686868687,0.3,0.5,1161,241
0.8686868686868687,0.5,0,4,155
0.8686868686868687,0.5,0.3,6679,553
0.8686868686868687,0.5,0.5,2134,386
0.8686868686868687,0.7,0,747,220
0.8686868686868687,0.7,0.3,1657,366
0.8686868686868687,0.7,0.5,1184,68
0.8787878787878789,0.1,0,4570,270
0.8787878787878789,0.1,0.3,3786,215
0.8787878787878789,0.1,0.5,3472,198
0.8787878787878789,0.3,0,9465,643
0.8787878787878789,0.3,0.3,6317,455
0.8787878787878789,0.3,0.5,4934,282
0.8787878787878789,0.5,0,3563,206
0.8787878787878789,0.5,0.3,3460,282
0.8787878787878789,0.5,0.5,4107,407
0.8787878787878789,0.7,0,2685,329
0.8787878787878789,0.7,0.3,0,441
0.8787878787878789,0.7,0.5,1211,236
0.888888888888889,0.1,0,8804,503
0.888888888888889,0.1,0.3,10456,761
0.888888888888889,0.1,0.5,6848,400
0.888888888888889,0.3,0,5946,426
0.888888888888889,0.3,0.3,4490,409
0.888888888888889,0.3,0.5,5591,662
0.888888888888889,0.5,0,4806,369
0.888888888888889,0.5,0.3,4860,624
0.888888888888889,0.5,0.5,7229,508
0.888888888888889,0.7,0,2724,599
0.888888888888889,0.7,0.3,1580,192
0.888888888888889,0.7,0.5,0,178
0.8989898989898991,0.1,0,10183,582
0.8989898989898991,0.1,0.3,13366,865
0.8989898989898991,0.1,0.5,11092,638
0.8989898989898991,0.3,0,1677,276
0.8989898989898991,0.3,0.3,9399,542
0.8989898989898991,0.3,0.5,5298,311
0.8989898989898991,0.5,0,2224,128
0.8989898989898991,0.5,0.3,0,87
0.8989898989898991,0.5,0.5,6656,383
0.8989898989898991,0.7,0,2619,332
0.8989898989898991,0.7,0.3,2855,334
0.8989898989898991,0.7,0.5,4724,731
0.9090909090909092,0.1,0,8314,478
0.9090909090909092,0.1,0.3,12631,729
0.9090909090909092,0.1,0.5,7430,431
0.9090909090909092,0.3,0,3474,372
0.9090909090909092,0.3,0.3,6903,558
0.9090909090909092,0.3,0.5,2599,318
0.9090909090909092,0.5,0,1236,347
0.9090909090909092,0.5,0.3,5334,311
0.9090909090909092,0.5,0.5,0,78
0.9090909090909092,0.7,0,772,314
0.9090909090909092,0.7,0.3,4290,512
0.9090909090909092,0.7,0.5,0,81
0.9191919191919192,0.1,0,5024,302
0.9191919191919192,0.1,0.3,2306,136
0.9191919191919192,0.1,0.5,10554,679
0.9191919191919192,0.3,0,4000,410
0.9191919191919192,0.3,0.3,6196,534
0.9191919191919192,0.3,0.5,3379,376
0.9191919191919192,0.5,0,1644,281
0.9191919191919192,0.5,0.3,3400,279
0.9191919191919192,0.5,0.5,7250,588
0.9191919191919192,0.7,0,0,170
0.9191919191919192,0.7,0.3,700,323
0.9191919191919192,0.7,0.5,1249,350
0.9292929292929294,0.1,0,5624,419
0.9292929292929294,0.1,0.3,4689,455
0.9292929292929294,0.1,0.5,5844,422
0.9292929292929294,0.3,0,6497,564
0.9292929292929294,0.3,0.3,4853,460
0.9292929292929294,0.3,0.5,4057,320
0.9292929292929294,0.5,0,1456,176
0.9292929292929294,0.5,0.3,4231,340
0.9292929292929294,0.5,0.5,3966,487
0.9292929292929294,0.7,0,3409,449
0.9292929292929294,0.7,0.3,0,83
0.9292929292929294,0.7,0.5,519,114
0.9393939393939394,0.1,0,10396,684
0.9393939393939394,0.1,0.3,7226,498
0.9393939393939394,0.1,0.5,3907,381
0.9393939393939394,0.3,0,6562,539
0.9393939393939394,0.3,0.3,3660,487
0.9393939393939394,0.3,0.5,10194,671
0.9393939393939394,0.5,0,0,189
0.9393939393939394,0.5,0.3,5875,606
0.9393939393939394,0.5,0.5,1603,176
0.9393939393939394,0.7,0,0,432
0.9393939393939394,0.7,0.3,0,91
0.9393939393939394,0.7,0.5,1761,368
0.9494949494949496,0.1,0,6888,397
0.9494949494949496,0.1,0.3,7495,436
0.9494949494949496,0.1,0.5,2019,117
0.9494949494949496,0.3,0,6276,442
0.9494949494949496,0.3,0.3,5761,600
0.9494949494949496,0.3,0.5,5558,482
0.9494949494949496,0.5,0,4314,435
0.9494949494949496,0.5,0.3,5191,568
0.9494949494949496,0.5,0.5,4475,252
0.9494949494949496,0.7,0,4027,409
0.9494949494949496,0.7,0.3,4628,449
0.9494949494949496,0.7,0.5,0,0
0.9595959595959597,0.1,0,11907,700
0.9595959595959597,0.1,0.3,4675,270
0.9595959595959597,0.1,0.5,5310,314
0.9595959595959597,0.3,0,5198,656
0.9595959595959597,0.3,0.3,7965,556
0.9595959595959597,0.3,0.5,9591,646
0.9595959595959597,0.5,0,2565,243
0.9595959595959597,0.5,0.3,4339,340
0.9595959595959597,0.5,0.5,3452,377
0.9595959595959597,0.7,0,9,175
0.9595959595959597,0.7,0.3,3063,353
0.9595959595959597,0.7,0.5,1539,276
0.9696969696969697,0.1,0,5685,418
0.9696969696969697,0.1,0.3,9409,637
0.9696969696969697,0.1,0.5,7818,460
0.9696969696969697,0.3,0,12089,681
0.9696969696969697,0.3,0.3,4139,325
0.9696969696969697,0.3,0.5,4206,418
0.9696969696969697,0.5,0,7783,542
0.9696969696969697,0.5,0.3,0,278
0.9696969696969697,0.5,0.5,2354,417
0.9696969696969697,0.7,0,0,430
0.9696969696969697,0.7,0.3,1272,71
0.9696969696969697,0.7,0.5,0,0
0.9797979797979799,0.1,0,7098,504
0.9797979797979799,0.1,0.3,6228,358
0.9797979797979799,0.1,0.5,6219,434
0.9797979797979799,0.3,0,2932,252
0.9797979797979799,0.3,0.3,5300,491
0.9797979797979799,0.3,0.5,7186,517
0.9797979797979799,0.5,0,5575,327
0.9797979797979799,0.5,0.3,6836,484
0.9797979797979799,0.5,0.5,4677,442
0.9797979797979799,0.7,0,1595,278
0.9797979797979799,0.7,0.3,1617,287
0.9797979797979799,0.7,0.5,4,172
0.98989898989899,0.1,0,6737,572
0.98989898989899,0.1,0.3,3943,229
0.98989898989899,0.1,0.5,6381,364
0.98989898989899,0.3,0,9872,735
0.98989898989899,0.3,0.3,7367,705
0.98989898989899,0.3,0.5,10355,868
0.98989898989899,0.5,0,4606,636
0.98989898989899,0.5,0.3,1616,189
0.98989898989899,0.5,0.5,622,35
0.98989898989899,0.7,0,10062,669
0.98989898989899,0.7,0.3,894,303
0.98989898989899,0.7,0.5,0,93
1.0,0.1,0,9885,583
1.0,0.1,0.3,6210,362
1.0,0.1,0.5,9195,528
1.0,0.3,0,3103,365
1.0,0.3,0.3,7665,620
1.0,0.3,0.5,5744,524
1.0,0.5,0,3705,300
1.0,0.5,0.3,7610,442
1.0,0.5,0.5,4302,620
1.0,0.7,0,1678,270
1.0,0.7,0.3,3613,649
1.0,0.7,0.5,4391,441
